player_id,player_display_name,team,season,position,projected_games_played,projected_ppr_per_game,projected_ppr,projected_receptions,projected_half_ppr,projected_half_ppr_per_game,ci_low,ci_high,position_rank,is_rookie,draft_round,draft_pick,is_sleeper,baseline_pts,baseline_rank,vbd,vbd_rank_overall,tier,consensus_rank,rank_diff,label
00-0035289,Gardner Minshew,ARI,2026.0,QB,7.2894993,6.445857524871826,46.9870719909668,0.4414861500263214,46.766328915953636,2.9228955572471023,27.531532287597656,59.408050537109375,42.0,False,,,,262.61468505859375,12.0,-215.62761306762695,559,4,,,
00-0028118,Tyrod Taylor,GB,2026.0,QB,4.8892465,8.69677734375,42.520687103271484,0.09800868481397629,42.471682760864496,2.654480172554031,26.2064266204834,55.47261047363281,43.0,False,,,,262.61468505859375,12.0,-220.09399795532227,560,4,48.33,-511.67,bust
00-0037012,Trey Lance,LAC,2026.0,QB,5.3528037,7.9380412101745605,42.49077606201172,0.04233691468834877,42.469607604667544,2.6543504752917215,24.152477264404297,50.47003173828125,44.0,False,,,,262.61468505859375,12.0,-220.12390899658203,561,4,49.0,-512.0,bust
00-0040234,Quinn Ewers,MIA,2026.0,QB,6.294932,6.603841304779053,41.57073211669922,0.015433956868946552,41.563015138264745,2.5976884461415466,30.37843132019043,53.98009490966797,45.0,False,,,,262.61468505859375,12.0,-221.04395294189453,562,4,50.8,-511.2,bust
00-0033662,Cooper Rush,BAL,2026.0,QB,7.627944,5.325285911560059,40.6209831237793,0.6523865461349487,40.29478985071182,2.518424365669489,19.72402572631836,47.250038146972656,46.0,False,,,,262.61468505859375,12.0,-221.99370193481445,563,5,81.67,-481.33,bust
,Taylen Green,CLE,,QB,,,40.58432388305664,,,,,,,True,6.0,182.0,False,262.61468505859375,12.0,-222.0303611755371,564,5,43.33,-520.67,bust
00-0039917,Michael Penix Jr.,ATL,2026.0,QB,5.8523073,6.658884525299072,38.9698371887207,0.005429941229522228,38.96712221810594,2.4354451386316214,31.996461868286133,59.37080764770508,47.0,False,,,,262.61468505859375,12.0,-223.64484786987305,565,5,30.81,-534.19,bust
00-0034771,Mason Rudolph,PIT,2026.0,QB,5.964602,5.942781448364258,35.446327209472656,0.0,35.446327209472656,2.215395450592041,24.64052391052246,50.075218200683594,48.0,False,,,,262.61468505859375,12.0,-227.1683578491211,566,5,60.55,-505.45,bust
00-0039923,J.J. McCarthy,MIN,2026.0,QB,5.5609584,6.316450595855713,35.125518798828125,0.0,35.125518798828125,2.195344924926758,23.53298568725586,57.93910217285156,49.0,False,,,,262.61468505859375,12.0,-227.48916625976562,567,5,34.96,-532.04,bust
,Drew Allar,PIT,,QB,,,34.66106414794922,,,,,,,True,3.0,76.0,False,262.61468505859375,12.0,-227.95362091064453,568,5,55.5,-512.5,bust
00-0036898,Davis Mills,HOU,2026.0,QB,5.3124504,6.308866500854492,33.515541076660156,0.0,33.515541076660156,2.0947213172912598,27.432964324951172,40.70409393310547,50.0,False,,,,262.61468505859375,12.0,-229.0991439819336,569,5,54.6,-514.4,bust
00-0039376,Spencer Rattler,NO,2026.0,QB,6.0087867,5.508227348327637,33.09776306152344,0.008451234549283981,33.093537444248796,2.0683460902655497,23.994239807128906,59.55358123779297,51.0,False,,,,262.61468505859375,12.0,-229.5169219970703,570,5,47.5,-522.5,bust
,Cole Payton,PHI,,QB,,,32.810699462890625,,,,,,,True,5.0,178.0,False,262.61468505859375,12.0,-229.80398559570312,571,5,49.42,-521.58,bust
00-0040206,Riley Leonard,IND,2026.0,QB,6.097728,5.294543266296387,32.28468322753906,0.05087064206600189,32.25924790650606,2.016202994156629,23.418012619018555,42.721309661865234,52.0,False,,,,262.61468505859375,12.0,-230.3300018310547,572,5,46.2,-525.8,bust
00-0038400,Tanner McKee,PHI,2026.0,QB,5.2940598,5.634195804595947,29.827768325805664,0.20811109244823456,29.723712779581547,1.8577320487238467,16.368736267089844,37.600589752197266,53.0,False,,,,262.61468505859375,12.0,-232.7869167327881,573,5,54.5,-518.5,bust
00-0037013,Zach Wilson,NO,2026.0,QB,6.1733727,4.458127975463867,27.521686553955078,0.5075517892837524,27.267910659313202,1.7042444162070751,20.60718536376953,50.18871307373047,54.0,False,,,,262.61468505859375,12.0,-235.09299850463867,574,5,65.5,-508.5,bust
00-0035993,Tyler Huntley,BAL,2026.0,QB,5.3515916,4.959833145141602,26.543001174926758,0.3022581934928894,26.391872078180313,1.6494920048862696,17.154552459716797,45.30139923095703,55.0,False,,,,262.61468505859375,12.0,-236.071683883667,575,5,65.0,-510.0,bust
00-0033949,Joshua Dobbs,NE,2026.0,QB,7.20889,3.3574917316436768,24.20378875732422,0.3568451702594757,24.02536617219448,1.501585385762155,22.473066329956055,49.38862228393555,56.0,False,,,,262.61468505859375,12.0,-238.41089630126953,576,5,75.8,-500.2,bust
,Cade Klubnik,NYJ,,QB,,,22.613563537597656,,,,,,,True,4.0,110.0,False,262.61468505859375,12.0,-240.0011215209961,577,5,48.2,-528.8,bust
00-0033319,Nick Mullens,JAX,2026.0,QB,6.9395604,2.883512020111084,20.010305404663086,0.234715536236763,19.892947636544704,1.243309227284044,20.668479919433594,43.805850982666016,57.0,False,,,,262.61468505859375,12.0,-242.60437965393066,578,5,74.2,-503.8,bust
00-0032950,Carson Wentz,MIN,2026.0,QB,2.6427293,7.491101264953613,19.796953201293945,0.2302912026643753,19.681807599961758,1.2301129749976099,14.612611770629883,26.873050689697266,58.0,False,,,,262.61468505859375,12.0,-242.8177318572998,579,5,60.75,-518.25,bust
00-0040704,Dillon Gabriel,CLE,2026.0,QB,4.5178676,4.1865692138671875,18.914365768432617,0.25634509325027466,18.78619322180748,1.1741370763629675,14.196722984313965,26.024946212768555,59.0,False,,,,262.61468505859375,12.0,-243.70031929016113,580,5,62.0,-518.0,bust
00-0038102,Kenny Pickett,CAR,2026.0,QB,3.6541822,4.535171031951904,16.572341918945312,0.0,16.572341918945312,1.035771369934082,9.582716941833496,26.70861053466797,60.0,False,,,,262.61468505859375,12.0,-246.04234313964844,581,5,55.5,-525.5,bust
00-0040398,Brady Cook,NYJ,2026.0,QB,4.912954,3.204861879348755,15.745338439941406,0.3138027489185333,15.58843706548214,0.9742773165926337,13.761994361877441,32.22652053833008,61.0,False,,,,262.61468505859375,12.0,-246.86934661865234,582,5,60.5,-521.5,bust
00-0040494,Max Brosmer,MIN,2026.0,QB,3.4681733,4.36138916015625,15.126052856445312,0.840594470500946,14.70575562119484,0.9191097263246775,5.745855331420898,19.300771713256836,62.0,False,,,,262.61468505859375,12.0,-247.48863220214844,583,5,83.0,-500.0,bust
,Behren Morton,NE,,QB,,,6.839718341827393,,,,,,,True,7.0,234.0,False,262.61468505859375,12.0,-255.77496671676636,584,5,94.11,-489.89,bust
,Athan Kaliakmanis,WAS,,QB,,,3.8473000526428223,,,,,,,True,7.0,223.0,False,262.61468505859375,12.0,-258.7673850059509,585,5,89.17,-495.83,bust
,Garrett Nussmeier,KC,,QB,,,1.2886031866073608,,,,,,,True,7.0,249.0,False,262.61468505859375,12.0,-261.3260818719864,586,5,57.75,-528.25,bust
